id	type	params_key	value	timestamp	activity_id	event
315	SetValue	cmi.suspend_data	N4IgJiBcDMAsCM8AcBOANCANlaGBuUA2gAxrxoBMa0AuhgGpGnlW0YAOUomAhgM4AXegEsApgHdRYAMqZhYUTnxjxAEQCuAJx4DhAewB2OZBj5yF0gTtF8uIYnYDGegLbtMogVKgDN60cp8wl4QkL7+gcFSABIAnuyimnIGANa2kIQ0AL4Y8E6u7p7eYX4BIHjCQSE+pZEhcQlJwqnpmTkgFPluHtUlEeWVUaHhZRVVMfGJyWlE2RjQXYW9I3XFKyAAjurCAF6W1nbqUOQg0nZ8nJCgG0Qs1GgArGgAbGgA7GhIZMzk8FTwuHgsDIDzoIFad1wT1eHy+8B+ZH+gOB8FBGAA5nYHFdwXY8jiCJATs1jhgXFBSLiiRhsNSQI4sedju18aB0sR2p0ceysu0jnS+CkKZy7ITKSTIJTyZLTBSaXL6YzucLckzJSLleq+QrBSqQAsCQqJVKdQraZSGTjsWy9ayqRztTLwUKte1YGrQA9RUajE7pZT2fKnZbQJooCAQI6Ay6ORhnt6nRKTv7ZU7zRgQ4qMndSLQo6YY+03gnxb6TU7A1gFZnLoR/mhiGCwxl642yVxeRh+dG9UgSxgk+2K2bq3Za6Hw5G5iBuwXhZ2QCgPSB4f2QMahwGR8Gx0QJ5ADOpMJgstPZ87bXaxQOy5vU5T01nQOOQM3D8eMOIoO+T2h9z/P2/I8TzBRQMn3EAAFlhEcTQ9D4PQADMBBAQDICgmC4IQ5DIz/V9w0sUQ8FEAACAApPQACNbDQ04vGI8iqNsU98wvdVci5UBr3XW8QBTe0gwtXcMjPHVC1yA0uJ9BV+MrR9Mz0Pd11JfCcVpN4KAAOgBDAUMgCgKBQTSHioEAvyJAztOBEAAAtjlgZ5NOgB5eTBUJCFAYQoFM5tuCgB4AU0t4Tj0+A3jeTSKA+MzjmgRyHlwWzjhQJBjJQVyMw7DBmxIMhKGoUSK3Eld3UNRNeNk7chM1DyqQAWngHIbUgBqmvqxrCp7diVy9MrSxk0001HHE9IjVjdVddpLVjPjwy8QRmkxXTvMpQlQHUPhEgAfQMHgXDAkAAEEwDASpDDQEjCOI1CZ02zQttEFweGEWkIy7O75HDYhiGLXl2i2XYAEkDEQxSRsmcN0W0BQIFMKwvDmmxdAMJaQHYfhNuGWpX08HgUjAxCeEwTaMB0Lw3AEdJGoXMx5FEAAVYR9uSUR9nmpVmspPTiE0774W+gXiFgN5YBQEWAsSs4cWlZr6QKHpvGWolecF77hdF8WdJAem7D03L4DBHQlO5jhjaZsCHwAGWOB5niQYhoGIMLYGIB4vhARDNFEUQdgJonNpYvCTbRs39rNa2iVt+3HfgFA7beRLPe932oEJ4nRBY7J2i8kSFztStuZV/nVfVsXYAljApdAGWqTl7oilhkBQpVkuRbLivtd1pgyENvXQGDl9dDDtMI9RO2HYd2AkGeW2MCTn2/fTwP+4VQfzfDm3x8duKUGgFATnnlPIDTgPsizgdZgXTiBKbiki9VtW281yW7Br9I66WRXb+Vh+haf8utY6xGt3A2pM+7f0pGvYeVtN7RyFhPKKc8vYL1Tv7DOcwV5OigRbGko8o4T1gBQQhjskHJ0XqfFi2dL5/QwDcK4vIgAA=	9/9/2019, 5:31:57 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
316	SetValue	cmi.interactions.1.id	Slide4_Q_d4ckxo6cp9hk-vgjizqixfn2y_Who_is_President_of_USA_	9/9/2019, 5:31:59 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
317	SetValue	cmi.interactions.1.type	choice	9/9/2019, 5:32:01 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
318	SetValue	cmi.interactions.1.weighting	10	9/9/2019, 5:32:03 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
319	SetValue	cmi.interactions.1.correct_responses.0.pattern	0	9/9/2019, 5:32:05 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
320	SetValue	cmi.interactions.1.student_response	0	9/9/2019, 5:32:07 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
321	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/answered\\",\\"display\\":{\\"de-DE\\":\\"beantwortete\\",\\"en-US\\":\\"answered\\",\\"fr-FR\\":\\"a répondu\\",\\"es-ES\\":\\"contestó\\",\\"ar-AR\\":\\"أجاب\\"}},\\"object\\":{\\"objectType\\":\\"Activity\\",\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2/interactions/Slide4_Q_d4ckxo6cp9hk-vgjizqixfn2y_Who_is_President_of_USA_\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/cmi.interaction\\",\\"interactionType\\":\\"choice\\",\\"correctResponsesPattern\\":[],\\"choices\\":[]}},\\"context\\":{\\"contextActivities\\":{\\"parent\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}}],\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"response\\":\\"0\\"},\\"id\\":\\"2fb5547c-934b-49ad-b768-1c765ed979c1\\"}"	9/9/2019, 5:32:09 PM		on attempting first question
322	SetValue	cmi.interactions.1.result	correct	9/9/2019, 5:32:11 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
323	SetValue	cmi.interactions.1.latency	00:00:28	9/9/2019, 5:32:13 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
324	SetValue	cmi.interactions.1.time	17:31:30	9/9/2019, 5:32:15 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting first question
325	SetValue	cmi.core.session_time	00:06:18	9/9/2019, 5:32:32 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
326	SetValue	cmi.suspend_data	N4IgJiBcDMDsAc8Cc0A0IA2U0gG5QG0AGVARlQCZVoBddANUJPKtvQAcpQMBDAZwAu9AJYBTAO6iwAZQzCwo7OlxjxAEQCuAJx4DhAewB22AKwn0fOQukDdovlxBFHAY30BbdhlECpUAVoaosrCfMK+EJABQSFhEQASAJ7solpyhgDWDpAENAC+6KSuHl4+flGBwXih4eXRVSpxUkkpacKZ2bkFIBTFnt4R/pWxtZH1IwnJqelZhPno0H2lgxUx1U1jwyAAjhrCAF42do4aUOQg0o58nJCg24Qs1KjmAGyosKjwZMzkpFSkaFIABYyCY6CBOo80K93p9vmRfv9ASDSGD0ABzRzOW4QxxFHH4SDndpndDuKAkXFE9BYakgFxYq5nbr40DZIjdXo49l5bqnOl8DIUzmOQmUkmQSnkyUWCk0uX0xnc4WFJmSkXK9V8hWClUgRYEhUSqU6hW0ykMnHYtl61lUjnamUQoVa7pAtWgEyio3GJ3Syns+VOy2gLRQEAgR0Bl0c9Avb1OiXnf2yp3m9AhxU5R4kWhRiwx7qwBPi30mp2BzAKzM3Aj/VBEcFhnL1xtkri89D86N6+Al9BJ9sVs3Vxy10PhyPzEDdgvCzsgJAekCka14H0KlP2oMWseECeQQwaDAYPLT2fO212sUDstDgMj4N7nIHo8n9DiKBv0+oV/HjAfl+/5nugigviAzYgAAssILhaPofD6AAZgIICAZA0GwfBiEoZGv4QeGNiiLgogAAQAFL6AARg46EXL4JEUdRDhnvml7qoUXKgDeIDGveqaUumWagLW546oWhQGtxG5+qaaajji+j7rxpIETitKwBQAB0ALoKhkAUBQSBaSYVAgJ+RKGTpIIgAAFmcQIvFp0AmLy4KRAQoDCFAZnNtwUAmACWmwOc+mkLAsBaRQHzmWc0BOSYOD2USSDwCZSBuRmHboM2xBkJQ1BiRWEkru6hqJneIBbpWQmZp0NqQAAtKQBQNc1rVUu1RU9hxK5euVpabnJgkKaA+kRmxuqut0lqxlV4a+II7SYnpPmUoSoAaHwqQAPqGDw7hgSAACCYBgKERioKRREkWhM7bVoO2iO4PDCLSEZdg98jhkQRDFry3S7AcACShhIUpOICFM4bojoCgQBYti+At9h6IYK0gOw/DbZsaxaD4PAZGBSE8Bg23oLovieAI2QtQuljyKIAAqwiHekohHItSoNZS+lEFpv2rr9wtEECsBAkg4uBTglw4tKDX0iUAx+KtRICyLv1ixLUu6SATOOPpeWkOCujKXzHBm6zYGCQAMmcJgvPARDQEQ4VAkQJhfCASH46I+zE6T22sfh5uY5bh1mnbRIO07LukEgjuwDgPuiH7Adk6IrH5N03k5NnqqarzFLq0LGta5LQLS+gsugPLVKK/0ZQIyAYXq2X4sV1XesG0wZAm4bY0KuOLdW5H9uO87ztAvALwO+gKdp1AJMZ8Hg9OsPegR2mUeohPLvxSgSDnAv/tL4Hmf5PnKl5wuXHbi3xeCxrmsdzrMuOHX2QN8sKsP2rz+i1fpXXW+tIa92NhTAef9KQb1HtvcesdRaT2ivPX2p9IDLyDvMNeMDw7WxpDvGOk8gQUBIS7VBqd0GYIvqxHOcwAaAw7HkIAA	9/9/2019, 5:32:34 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
327	SetValue	cmi.core.session_time	00:06:36	9/9/2019, 5:32:50 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
328	SetValue	cmi.suspend_data	N4IgJiBcDMCcBsAmALABgDQgDZWpgblANoYCM6i60AupgGrFkVW0gAOUoWAhgM4AudAJYBTAO4iwAZSxCwI3AVFiAIgFcATt35CA9gDtcAdjwhes+VP7aRvTiFT2AxroC2bLCP6So/DWpElXiFvCEg/AKCQyQAJAE82EQ1ZfQBrO0giagBfTFJnNw8vH3D/QJB8IWDQ3zKo0PjE5KE0jKzckEQC908a0siKquiwiPLK6tiEpJT04hzMaG6ivtH6ktWQAEc1IQAvKxt7NShyECl7Xg5IUE3icko8AFZ0eHQjdAAOdFIyclJKUh4UjIb6PVhte5UdDPV7vL4/b5/AFAkGkMGYADm9kc1zM9nyuMIkFOLROmFcUAweOJmBwNJATmxFxOHQJoAyqA6XVxHOyHWO9N4qUpXPsRJJhkgVIpUswHNplMwjNxOPZIryzKlop5Iv5irMwq1CzF+tJspAMqp8uw+uVoFV1M5Gp1Wr15qFuo6yE1oEeJvNZul+utdKpdpAGigIBAbqthqdIHg/qpZtOlrl+tDSucd2YGBosbl8Y6RmTmED5ODmdt9iuRAB6FQrEjmQbTcr1z5mAFcfVIA+ZZAqY7Vur5vDddALej2XmIB7Rc9mFgPpAP0HFYtVfNWYZteIU6g+jUWCws8LBr7pDZFVNkqD7rHYf3mUPkGPp8wYiPJ7P6DfH5YF+P6nrOmAKK+EZRgAskITgaLovC6AAZvwIDAZAICwfBiEoWhuRvmc3j4CIAAEABSugAEZ2BhREiCRFHUXY57dsGxZ5NyoBEim94jhmO41ridZzgul5GmuiyEne+rpo6CrjvYugHkOZJQbidJGIgAB0gKYGhkCIIgsDaY8lAgN+xJGbpIIgAAFicyDwNp0CPHyrBhEQoBCFA5ktlwUCPIC2lGKcBmkEYRjaYg7wWSc0DOY8pgOcSsAfKZsDudmnaYC2JDfMwBZse6HFrt60kBnxW6PoJikul51IALSkARTUtf+bWsfO7FXn6FW8bJ25Uru4YGTOxW9q6XZ7sSHQyiA3gCC0WL6VARjPLeuJqLwSQAPr6NwrgQSAACCYBgFUBjoKRVgMQo3Y7Rou0iK43BCHS0YPUkchRqgqClnyHTbHsACS+jIcpuL8FMUYYlo8gQHK1jeFGi06PoK3sHwO1hMh3BYDtuVeNwqQQXjBPlNo3juPwGQtdN5hyCIAAqQhHSkIgHItTIulSBmoNpf0/H9IuoMgRjILAEtBaY5y4jKaqYS4PTFIjC0nILot/eLkvS3pIDM/YBn5aQrDaCp/OYJOC1sxBw0ADInI88AfKg0CoBFaCPF8IDIRoIgiLsZP4ztrGgJb7AW7bmaO8Szuu+7pAIB8JiYH7AdB1A5OhzkOQdD5mR586it85SmvC1rOtS8gMuYHLoAK9SDKFL0PircSmuVxL1e1wbRuMN8ZvG+H+rWzoR0x07Ltu27yAfPAztp/7gfBxTYfq+aY/RzusdotP7sJbAcCnOnK9ZyHIjnkXqmF9NXHyRvAtC1r2vd3rsv2I3GTNyrNTt6QndRZV3fpgQ2UMB6m0wObSCEct4Tx3lPBOYsZ4xSXhnVeOdWqwKjvAh2iCZ7IBQIgd2aCz6QGzpfXO00C7tEBpgW4nZshAAAA	9/9/2019, 5:32:52 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
329	SetValue	cmi.core.session_time	00:06:55	9/9/2019, 5:33:09 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
330	SetValue	cmi.suspend_data	N4IgJiBcAsCMCsBmA7AJgDQgDZUZgblANoAM6s6GiAupgGrFkVW0gAOUoWAhgM4AudAJYBTAO4iwAZSxCwI3AVFiAIgFcATt35CA9gDtcATgwhes+VP7aRvTiBL2AxroC2bLCP6So/DWpElXiFvCEg/AKCQyQAJAE82EQ1ZfQBrO0giagBfTFhnNw8vH3D/QJB8IWDQ3zKo0PjE5KE0jKzckFQC908a0siKquiwiPLK6tiEpJT04hzMRG6ivtH6ktWQAEc1IQAvKxt7NSgKECl7Xg5IUE3iZnQ8eHQANnRkdAAOciYKWAxYPCwaDkeCsNr3R4vN6fb7kX7/QHAhCsADm9kc1zM9nymMIkFOLROmFcUDIWPxmBwFJATnRFxOHRxoAyJA6XUxLOyHWO1N4qVJbPseIJhkgZJJYswLMppMwtMxGOZAry9LFgo5Au5srM/LVCyF2sJkpAErJ0uw2vloEV5NZKo1aq1xr5mo60FVoHgBuNRvF2vNVLJVpAGigIBATrNurtIGe3rJRtOpql2sDcucd0o6DINEjUujHWQ8cwvuJ/tTlvsVyI/2zrFDmVrJFYEuAXMwPKjypAH2LIETZedFeNweroAb4ey8xAnfzrswRg9IFgNrxCdFfqHxrTNKrxHHUH0aiwWCneZ13dgTIqho3g7Nw6De8yB8gR5PmDEh+Pp/Qr/fWCft+J5TpgCgviGYYALJCE4Gi6LwugAGb8CAQGQCAMFwQhyGobkr5nN4+AiAABAAUroABGdjoYRIjEeRVF2GeHb+gWeTsqAa4lneJrltulaYtW06zheerLosuK3tqya2jKI72Lo+79kSkGYlSaAAHQApgqGQKgqBGJp8CmF++IGdpwIgAAFic0DPJpiDwFyrBhEQoBCFApgNlwUDwACmnIKcemwMgyCaag7wgGZAIOUgmC2fiRgfMZRguem1wdA2pDkFmuasc67HLu6Uk+rxskBoJSoQRkAC0sD4eS9WNXVDUiWxl5eqV64yfxZI7sGemTgVXaOu2u74h0EogN4AgtGiulQMgTw3piai8EkAD6+jcK44EgAAgmAYBVAY6AkVY9EKB2G0aJtIiuNwQhUuGN1JHIYYkCQRZch02x7AAkvoSFKZi/BTGGKJaPIEBStY3hhrNOj6At7B8BtYRIdwWAbZgGheNwqTgVjOPlNo3juPwGQNeN5hyCIAAqQh7SkIgHLNdIOmSekkJpX0rl9gskNAyDQEYov+XgZz2K25I0oUvQ+It+J80LX0i2LEs6SADP2HpOWwKw2jKTzmBjjNzPgf1AAyJzwM8HwkIgJChdAJDwF8IBIfjIi7MT2MbSxoCm+wJuW6mtv4vbjvO7ARgO8gUveyIvv+6TZ45B0nmZJn9rVdzpKqwLasa+L0CS5g5yYrLGTyz0xSwzNJyqyXotlxXOt64w5BG/rwfaubOh7RHdsO07TvQB8zz25gyep1AJOB/M/fGoP4fbpHCBj87iDPEYiBGKcc9+wvAciBn43Z+06r58rvP82r6tt1rUtV6ANdhi49c1MrsAt0LpcX6YF1mDbuhtMDGwgiHNew8N6jxjsLcekVZ4+xPpARe59l5N1XmHWBNt4Hj2gKgIhzsUEpzQRgi+Wc5i/T+pwLkQAA=	9/9/2019, 5:33:11 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
331	SetValue	cmi.core.session_time	00:06:59	9/9/2019, 5:33:13 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
332	SetValue	cmi.suspend_data	N4IgJiBcAsCMCc0Ds8A0IA2UDM6BuUA2gAyqyoBMq2AuugGpGnlW3oAOUoGAhgM4AXegEsApgHdRYAMoZhYUTnxjxAEQCuAJx4DhAewB2OeFRB85C6QJ2i+XEMXsBjPQFt2GUQKlQBm9aLKfMLeEJB+AUEhUgASAJ7soppyBgDWdpCENAC+6LDObh5ePuH+gSB4wsGhvmVRofGJycJpGVm5IBQF7p41pZEVVdFhEeWV1bEJSSnpRDno2N1FfaP1JasgAI7qwgBeVjb26lDkINL2fJyQoJtELNSoAKyoAGyoSKgAHGTM5LBUsFwsGgZEedDMd0oD2ebw+31gvzIAKBINgYPQAHN7I5rhDcflcQRIKcWid0K4oKQ8acsMT0E5sRcTh0CaAMsQOl1cezsh1jnSzKlKZz7ESSUYBRTIFSMjSySAGbicWzmXkmcSRdzhXz5XwhdKOotCZT0KTpeSTXiqbSqYrQMqrSz1RydebBdqOtB1aBHqLLWaqVKZZabfT7JooCAQK6ZfqOegXn63WbTkH0Oz0KGFc5IVRSLQY+m4x0kEmqQGLW6M5hLXaQFdCADUMRwRHMk2W5XgLz0PzY8L0J8y6aJanLdWs3WG6A21HsvMQH2ix70PBvSAEcOQBWQGmrZna/ZpyA2wZ1BgMPPC+6DXlWRV/RLA+OQ4fccfT+eMOhxFAzxfchnP8vx/YCAPBRRMiAyAQAAWWEJxND0Pg9AAMwEEBQJg+DEOQtCMMAk9IysUQ8FEAACAApPQACM7Cws5vDIqjaLsK9e3HYs8i5UAiXLJ9K2DN1JyPOZrz1AcNyNXjH0tPcJzfUA9CIUBhHlNtuCgJAKAAOkBdAMMgCgKHgHTHlMX9iWMvSQRAAALE5oBeHTsEeXlwTCQhVKgUwNJrSBHkBHSkFOQzYCQJAdIoD4QEswFnMeXB7JOeBPjM+B3LDa4OjbEgyChAsOKrLiNy9Y1kwE3cX2ExS8S8vEAFpYEIjImpaqA2oXJcb3jDdfXK/i5Oq61asMuciv7A1eQ6RVmsrEBvEEFosQMqBEHwI4+CSAB9AweFcSCQAAQTAMAqkMVByJIsjMMXLbNG20RXB4YRaSjXt7vkSNiGIUtpvQbY9gASQMVDlNxAQpkjDFtAUCB02sbxI0W3QDBW+t+C2kY6hPLweFSSDUJ4DAtvQHRvHcARZX+swLFEAAVYQDpSUQDkWxktTdQziB0n6ER+gXiGQaB4CQaBAqS85cSlFUYJcHpinhhaTl5wWfuF0Xxf0kB6fsQy8tgcEdBU5W3WPXQDpDAAZE5HheT5iGwYhwugYhHm+EBUM0URRF2Qnia29jQG5jgTYtyDrRt4k7Ydp2EHtpAkq9n2/agImSdEK8cg6NTMmztVOapbnVf5tWNbFiX0Cl0AZbxBVCl6HxVuJVWy7FzXK51vWmDII39eDy1zaZiPMyjtF7cdx3oE+F47fQZPff9jOg9Nqkh8t4Sx5jyfsBeeBsHgU4F9TyB08DnJ8+3MTNVlovKRLtX1fbivterqrOfrhWamb2BW8F8utZJV1hDHuhsyb91XqHKCC1h7W1thPJ2rsnbRXnt7ReacA6Z3mAPM2YdYGb3gbHIWFBoAUCdqglOS9z5XhztfHsWwuC8iAAAA	9/9/2019, 5:33:15 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
333	SetValue	cmi.interactions.2.id	Slide4_Q_rzjqisxnkzpn-tmuy2i48l9yw_Select_one_or_more_correct_answers__Multiple_Response	9/9/2019, 5:33:17 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
334	SetValue	cmi.interactions.2.type	choice	9/9/2019, 5:33:19 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
335	SetValue	cmi.interactions.2.weighting	10	9/9/2019, 5:33:21 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
336	SetValue	cmi.interactions.2.correct_responses.0.pattern	0,1	9/9/2019, 5:33:23 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
337	SetValue	cmi.interactions.2.student_response	0,1	9/9/2019, 5:33:25 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
338	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/answered\\",\\"display\\":{\\"de-DE\\":\\"beantwortete\\",\\"en-US\\":\\"answered\\",\\"fr-FR\\":\\"a répondu\\",\\"es-ES\\":\\"contestó\\",\\"ar-AR\\":\\"أجاب\\"}},\\"object\\":{\\"objectType\\":\\"Activity\\",\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2/interactions/Slide4_Q_rzjqisxnkzpn-tmuy2i48l9yw_Select_one_or_more_correct_answers__Multiple_Response\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/cmi.interaction\\",\\"interactionType\\":\\"choice\\",\\"correctResponsesPattern\\":[],\\"choices\\":[]}},\\"context\\":{\\"contextActivities\\":{\\"parent\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}}],\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"response\\":\\"0,1\\"},\\"id\\":\\"8888473e-28ea-4d63-bbef-d82f2b258655\\"}"	9/9/2019, 5:33:27 PM		on attempting question
339	SetValue	cmi.interactions.2.result	correct	9/9/2019, 5:33:29 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
340	SetValue	cmi.interactions.2.latency	00:00:27	9/9/2019, 5:33:32 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
341	SetValue	cmi.interactions.2.time	17:32:50	9/9/2019, 5:33:34 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
342	SetValue	cmi.core.session_time	00:07:37	9/9/2019, 5:33:51 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
343	SetValue	cmi.suspend_data	N4IgJiBcAsCsDsAmaAGANCANlAzBgblANroCMaiaOAuhgGrFkVW0gAOUomAhgM4AudAJYBTAO4iwAZUxCwI3AVFiAIgFcATt35CA9gDso0HNAy9Z8qf20jenECnsBjXQFs2mEf0lR+GtSJKvELeEJB+AUEhkgASAJ5sIhqy+gDWdpBE1AC+GKTObh5ePuH+gSD4QsGhvmVRofGJyUJpGVm5IIgF7p41pZEVVdFhEeWV1bEJSSnpxDkYON1FfaP1JasgAI5qQgBeVjb2alDkIFL2vByQoJvE5JR4sGgAbGjwaAAcaKRk5KSUpDwpFMpFgrDa9yoaCer3eXx+3z+AKBILBGAA5vZHNcQBlQPkcYRIKcWicMK4oOhcWSsDSnFiLicOgTQBkUB0uji2dkOsdiWZUpSOfYiSTDPyQBTIFSMqdsBL6TjsaymXlGcThVyhbyabxBdKOotCZSMKTpeSTdTzbTrYrQMqrey1VqDTrrXrtR1oOrQLARZazVSpTLLfKqXaQBooCAQG6ZfqnSBnv7rWbTsGzKHLRHFURIegaHGBUKMPAU1TAxb3VnbfYrkQAWgUKwo5lG82q8AeRg+fGSyAPuXTeL05a2RgwxgI/XQK2Y9l5iBe8XXR0AJw+kA/IcgSuSsc18N14izqD6NSYTALou4hPMlkVAPioMH62TkDTk+Rs8XzAYMQ/peuSnpA56Xv+gFXqwCiZCBIAALJCE4Gi6LwugAGb8CAEGQAhSEoWhmGxmgcFWCI+AiAABAAUroABGdg4Wc3gUTR9F2NePZjneeScqARIVs+VYhm+2bHpki7Lre/aAjue4Zo6E5iTiuhfkINKtlwUBIAAdICGBYZAiCIGuOmwJQIAAcSxl6aYIAABYnNAzw6TgsA8qwYREKA6lGRgmk2rAgI6fApyGaQ8DwDpiDvJZJw4C5sB4A5Jxrh8Zlrh5U6cB0rYkN8zCFlx7o8Vu3rGqmQn7tWom1i63lWgAtKQwFNS1JFtZxS7cTJfoVYJloKeONpHjihnzsVfarh0irtdVIDeAILSYgZUBrnZRKgGovBJAA+vo3CuDBIAAIJgGAVQGGglFkRR2FLjtGi7SIrjcEI8oxj2j1yNGKAoGWPIdNsewAJL6OhqljVM0bolo8gQGY1jeNGi06PoK3sHwO0jHUkZeNwqQweh3CYDtGDaN47j8LKgNmBYIgACpCEdKQiAci0Mi6VKGSgOl/T8f2Cyg0DwNAa6i0FyXnDiUoqrhLg9MUCMLScfNC39ItixL+kgAz9iGflpCsNoX48xgM4LczMFUpgAAyJywM8HwoDgKARagsBfCA6EaCIIi7ETJM7ZxoBm+wptW6G9vEo7zuu6Qa5O/AyU+37AdQMTpMiNeOQdL57TMuq3OUmrAvq5r4twDr0ugLLVofoUvQ+KtxJq+XouV5LGB62NjDfMbBuh5aFs6EdUcO07Lsu9AHzPI7GCp/7gdZyHKvWiPkdvtHoKT67CVrjga6nIv6eQJnwc5LnppzN2nRFy3vP8+rGsd9rUv2HXGQN4rNQt6QbdCwrm/bu+s+5G3JoPNeVIN5jy3hPOOwsp4xQXr7JeGcg7Z3mEPdeEdYE223rHKe0BkCIFdigtOy8L7XjzjfWmWwcrZCAAAA==	9/9/2019, 5:33:53 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
344	SetValue	cmi.core.session_time	00:07:56	9/9/2019, 5:34:10 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
